Model,Aggregation_method,Train_field,Test_field,Training_features,Feature_Importances,RMSE_test,RMSE_train,R2_test,R2_train,GKF_CV,DataTime
LinearRegression(),Simpsons,"['Graminor_2019_Simps', 'Graminor_2020_Simps', 'Masbasis_2019_Simps', 'Masbasis_2020_Simps']","['Staur_2019_Simps', 'Staur_2020_Simps']","['spectral_indices_all', 'base_indices']",,135.445140,64.422575,-0.571219,0.542518,False,2021-11-16 01:05:48.815980
"RandomForestRegressor(n_jobs=-1, random_state=1)",Simpsons,"['Graminor_2019_Simps', 'Graminor_2020_Simps', 'Masbasis_2019_Simps', 'Masbasis_2020_Simps']","['Staur_2019_Simps', 'Staur_2020_Simps']","['spectral_indices_all', 'base_indices']","[0.03546068 0.02635623 0.03643452 0.0135673  0.00804445 0.03276691
 0.0770435  0.00389706 0.00876979 0.06500804 0.02063085 0.02504579
 0.00471902 0.00392788 0.09044836 0.01756706 0.04029884 0.01902396
 0.00406846 0.0158929  0.02472351 0.2346882  0.01774637 0.01683531
 0.00718185 0.0043119  0.00630816 0.00868808 0.0142922  0.00578587
 0.01569951 0.01908545 0.0601807  0.01550129]",110.136428,20.102663,-0.038896,0.955454,False,2021-11-16 01:05:51.528066
GradientBoostingRegressor(random_state=1),Simpsons,"['Graminor_2019_Simps', 'Graminor_2020_Simps', 'Masbasis_2019_Simps', 'Masbasis_2020_Simps']","['Staur_2019_Simps', 'Staur_2020_Simps']","['spectral_indices_all', 'base_indices']","[0.02729207 0.00612208 0.04157493 0.02381368 0.01082882 0.03969023
 0.14313932 0.00527209 0.0254822  0.13909831 0.02126335 0.02235877
 0.00154754 0.00069572 0.0854831  0.01031172 0.03940074 0.02250543
 0.00028513 0.01439255 0.02012347 0.12775223 0.02139615 0.01861326
 0.00068023 0.00044587 0.00112188 0.00716868 0.00241432 0.00392965
 0.01532166 0.00319923 0.07453799 0.02273759]",113.702720,45.192795,-0.107265,0.774868,False,2021-11-16 01:05:54.307415
"RandomForestRegressor(max_depth=100, min_samples_split=400, n_estimators=50,
                      n_jobs=-1, random_state=1)",Simpsons,"['Graminor_2019_Simps', 'Graminor_2020_Simps', 'Masbasis_2019_Simps', 'Masbasis_2020_Simps']","['Staur_2019_Simps', 'Staur_2020_Simps']","['spectral_indices_all', 'base_indices']","[0.0109419  0.02806529 0.01006039 0.00139469 0.0010819  0.02681436
 0.09956318 0.         0.00520931 0.1236994  0.         0.00417936
 0.         0.         0.09654734 0.         0.02093964 0.0015116
 0.         0.         0.         0.4430324  0.0011921  0.00171389
 0.         0.00141582 0.         0.0020078  0.00808466 0.
 0.00326591 0.02292897 0.08576176 0.00058833]",117.056940,65.727893,-0.173557,0.523791,False,2021-11-16 01:05:55.345753
"Lasso(alpha=0, max_iter=50000, random_state=1, selection='random')",Simpsons,"['Graminor_2019_Simps', 'Graminor_2020_Simps', 'Masbasis_2019_Simps', 'Masbasis_2020_Simps']","['Staur_2019_Simps', 'Staur_2020_Simps']","['spectral_indices_all', 'base_indices']",,130.656380,64.688894,-0.462080,0.538728,False,2021-11-16 01:05:59.103806
LinearRegression(),Simpsons,['Staur_2020_Simps'],"['Graminor_2020_Simps', 'Masbasis_2020_Simps']","['spectral_indices_all', 'base_indices']",,567288571329917.250000,45.583801,-32978060613136853059502080.000000,0.727555,False,2021-11-16 01:05:59.136693
"RandomForestRegressor(n_jobs=-1, random_state=1)",Simpsons,['Staur_2020_Simps'],"['Graminor_2020_Simps', 'Masbasis_2020_Simps']","['spectral_indices_all', 'base_indices']","[0.02968388 0.01485831 0.01200295 0.01087978 0.0044807  0.11544009
 0.01343807 0.00270968 0.00365894 0.01346814 0.01195914 0.01553362
 0.02908406 0.00408577 0.01932245 0.31486739 0.0216702  0.00954766
 0.00351433 0.07887536 0.0141027  0.0191277  0.01675744 0.07241
 0.00544365 0.00913292 0.00465311 0.02378133 0.01983521 0.00286994
 0.00995424 0.01511572 0.05125732 0.00647818]",106.763498,18.783163,-0.168053,0.953741,False,2021-11-16 01:06:00.657588
GradientBoostingRegressor(random_state=1),Simpsons,['Staur_2020_Simps'],"['Graminor_2020_Simps', 'Masbasis_2020_Simps']","['spectral_indices_all', 'base_indices']","[0.03470844 0.0205346  0.002725   0.01698816 0.00277992 0.06003646
 0.016369   0.00055338 0.00266148 0.0315044  0.00816751 0.01354867
 0.03471029 0.00095436 0.01148136 0.37941983 0.02246988 0.00314104
 0.00141745 0.19065835 0.01567321 0.00283839 0.00851123 0.01079779
 0.0033294  0.00286382 0.00240501 0.01621508 0.01012085 0.00284954
 0.00089885 0.00311898 0.05849346 0.00705481]",103.310454,34.680891,-0.093719,0.842298,False,2021-11-16 01:06:02.146796
"RandomForestRegressor(max_depth=100, min_samples_split=400, n_estimators=50,
                      n_jobs=-1, random_state=1)",Simpsons,['Staur_2020_Simps'],"['Graminor_2020_Simps', 'Masbasis_2020_Simps']","['spectral_indices_all', 'base_indices']","[0.   0.   0.   0.   0.   0.08 0.   0.   0.   0.   0.   0.   0.04 0.
 0.   0.64 0.   0.   0.   0.   0.   0.   0.   0.08 0.   0.02 0.   0.02
 0.   0.   0.   0.   0.12 0.  ]",97.432130,63.121473,0.027205,0.477590,False,2021-11-16 01:06:03.014366
"Lasso(alpha=0, max_iter=50000, random_state=1, selection='random')",Simpsons,['Staur_2020_Simps'],"['Graminor_2020_Simps', 'Masbasis_2020_Simps']","['spectral_indices_all', 'base_indices']",,193.578499,46.057552,-2.840000,0.721863,False,2021-11-16 01:06:04.182580
LinearRegression(),Simpsons,"['Graminor_2020_Simps', 'Masbasis_2020_Simps']",['Staur_2020_Simps'],"['spectral_indices_all', 'base_indices']",,6872725114136.097656,51.173739,-6193204081920697171968.000000,0.731644,False,2021-11-16 01:06:04.214494
"RandomForestRegressor(n_jobs=-1, random_state=1)",Simpsons,"['Graminor_2020_Simps', 'Masbasis_2020_Simps']",['Staur_2020_Simps'],"['spectral_indices_all', 'base_indices']","[0.02119828 0.00859724 0.02168781 0.01009201 0.00523898 0.0125984
 0.01460311 0.00344829 0.00552305 0.01355678 0.00901992 0.01069173
 0.00516817 0.00475259 0.02870706 0.01236615 0.05415289 0.017569
 0.0042467  0.01430326 0.02537945 0.42077701 0.07594654 0.0110586
 0.00855928 0.00399502 0.00716534 0.0061513  0.01143737 0.00499955
 0.03838185 0.0119153  0.06051289 0.03619909]",76.885623,21.345156,0.224918,0.953311,False,2021-11-16 01:06:06.019411
GradientBoostingRegressor(random_state=1),Simpsons,"['Graminor_2020_Simps', 'Masbasis_2020_Simps']",['Staur_2020_Simps'],"['spectral_indices_all', 'base_indices']","[0.01542343 0.00500635 0.01757546 0.00343257 0.00137334 0.00662533
 0.01308676 0.00221382 0.0015722  0.02613518 0.00755936 0.01027233
 0.00094212 0.00320631 0.0146016  0.01041661 0.08488007 0.01422936
 0.00178278 0.00995669 0.04340074 0.3655866  0.06574557 0.00105806
 0.00850082 0.00106073 0.0067348  0.00294937 0.001143   0.00502971
 0.10815273 0.01338124 0.09868165 0.02828332]",74.888901,41.348172,0.264653,0.824802,False,2021-11-16 01:06:07.776533
"RandomForestRegressor(max_depth=100, min_samples_split=400, n_estimators=50,
                      n_jobs=-1, random_state=1)",Simpsons,"['Graminor_2020_Simps', 'Masbasis_2020_Simps']",['Staur_2020_Simps'],"['spectral_indices_all', 'base_indices']","[0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.90634138 0.         0.
 0.         0.         0.         0.         0.         0.
 0.03805672 0.00446026 0.03384411 0.01729753]",81.231681,72.577998,0.134816,0.460207,False,2021-11-16 01:06:08.648711
"Lasso(alpha=0, max_iter=50000, random_state=1, selection='random')",Simpsons,"['Graminor_2020_Simps', 'Masbasis_2020_Simps']",['Staur_2020_Simps'],"['spectral_indices_all', 'base_indices']",,153.013602,52.484162,-2.069853,0.717724,False,2021-11-16 01:06:10.400179
LinearRegression(),Simpsons,['Staur_2019_Simps'],"['Graminor_2019_Simps', 'Masbasis_2019_Simps']","['spectral_indices_all', 'base_indices']",,42718407190157.546875,65.572803,-389877255602997697708032.000000,0.523315,False,2021-11-16 01:06:10.426110
"RandomForestRegressor(n_jobs=-1, random_state=1)",Simpsons,['Staur_2019_Simps'],"['Graminor_2019_Simps', 'Masbasis_2019_Simps']","['spectral_indices_all', 'base_indices']","[0.0673185  0.02167392 0.02881229 0.01787283 0.00897135 0.0189623
 0.18776744 0.00418932 0.00581629 0.20207004 0.01993431 0.01738659
 0.00548075 0.00467304 0.02225342 0.07016328 0.03143258 0.02390924
 0.00575603 0.03497706 0.01749607 0.01354946 0.0361303  0.02349111
 0.00690549 0.00524772 0.00845754 0.00908477 0.01220156 0.00500582
 0.01968567 0.0135008  0.01479339 0.01502972]",121.483501,25.737327,-2.153061,0.926564,False,2021-11-16 01:06:12.281181
GradientBoostingRegressor(random_state=1),Simpsons,['Staur_2019_Simps'],"['Graminor_2019_Simps', 'Masbasis_2019_Simps']","['spectral_indices_all', 'base_indices']","[0.06962244 0.01283743 0.01147213 0.01206591 0.01302241 0.01167983
 0.1790824  0.00203206 0.0032882  0.29569676 0.02977564 0.01072539
 0.00102706 0.00266775 0.01139571 0.06269546 0.0118885  0.01469747
 0.00493654 0.0592806  0.01565698 0.00919501 0.05326211 0.01355972
 0.00704112 0.00307761 0.0082326  0.00439886 0.00180314 0.0035134
 0.01637731 0.01064313 0.00846091 0.02488842]",120.575106,49.014328,-2.106083,0.733664,False,2021-11-16 01:06:14.034676
"RandomForestRegressor(max_depth=100, min_samples_split=400, n_estimators=50,
                      n_jobs=-1, random_state=1)",Simpsons,['Staur_2019_Simps'],"['Graminor_2019_Simps', 'Masbasis_2019_Simps']","['spectral_indices_all', 'base_indices']","[0.00438319 0.         0.00100418 0.         0.         0.
 0.42945935 0.         0.         0.45320317 0.         0.
 0.         0.         0.         0.08175334 0.00599554 0.
 0.         0.00084761 0.         0.00306364 0.0192228  0.
 0.         0.         0.         0.         0.         0.
 0.0010672  0.         0.         0.        ]",104.040070,73.763245,-1.312592,0.396796,False,2021-11-16 01:06:14.976140
"Lasso(alpha=0, max_iter=50000, random_state=1, selection='random')",Simpsons,['Staur_2019_Simps'],"['Graminor_2019_Simps', 'Masbasis_2019_Simps']","['spectral_indices_all', 'base_indices']",,206.865524,67.242393,-8.142691,0.498731,False,2021-11-16 01:06:16.557162
LinearRegression(),Simpsons,"['Graminor_2019_Simps', 'Masbasis_2019_Simps']",['Staur_2019_Simps'],"['spectral_indices_all', 'base_indices']",,17194203637215.244141,42.061362,-32775419656824720195584.000000,0.622024,False,2021-11-16 01:06:16.587106
"RandomForestRegressor(n_jobs=-1, random_state=1)",Simpsons,"['Graminor_2019_Simps', 'Masbasis_2019_Simps']",['Staur_2019_Simps'],"['spectral_indices_all', 'base_indices']","[0.04493154 0.0215585  0.01951221 0.01700392 0.00812251 0.01659761
 0.18434726 0.00652817 0.01231781 0.21219896 0.01267843 0.02702029
 0.00656569 0.00851936 0.01352834 0.04023267 0.11047455 0.02670919
 0.00744373 0.01934607 0.01940192 0.00937194 0.02652805 0.02286673
 0.00689116 0.00830577 0.00907949 0.01665535 0.01163509 0.0092243
 0.01201552 0.00872886 0.01305293 0.0106061 ]",120.249348,17.381544,-0.603059,0.935453,False,2021-11-16 01:06:18.214459
GradientBoostingRegressor(random_state=1),Simpsons,"['Graminor_2019_Simps', 'Masbasis_2019_Simps']",['Staur_2019_Simps'],"['spectral_indices_all', 'base_indices']","[0.05988698 0.00763537 0.0124827  0.00693461 0.00302603 0.0090486
 0.18168898 0.00365885 0.00228548 0.28619026 0.00630427 0.04402301
 0.00206493 0.00848913 0.00887765 0.03481637 0.13209391 0.02165483
 0.00315714 0.0093234  0.01868184 0.0034075  0.01693308 0.02867052
 0.00546096 0.00210581 0.00223623 0.01552559 0.00356792 0.01252893
 0.01277436 0.00633777 0.01851299 0.00961401]",119.235126,31.858073,-0.576132,0.783161,False,2021-11-16 01:06:19.800934
"RandomForestRegressor(max_depth=100, min_samples_split=400, n_estimators=50,
                      n_jobs=-1, random_state=1)",Simpsons,"['Graminor_2019_Simps', 'Masbasis_2019_Simps']",['Staur_2019_Simps'],"['spectral_indices_all', 'base_indices']","[0.         0.         0.         0.         0.         0.
 0.47287576 0.         0.         0.50348677 0.         0.
 0.         0.         0.         0.01694069 0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.00246788 0.         0.         0.0042289  0.
 0.         0.         0.         0.        ]",117.619682,53.594081,-0.533713,0.386335,False,2021-11-16 01:06:20.669065
"Lasso(alpha=0, max_iter=50000, random_state=1, selection='random')",Simpsons,"['Graminor_2019_Simps', 'Masbasis_2019_Simps']",['Staur_2019_Simps'],"['spectral_indices_all', 'base_indices']",,141.552365,42.413777,-1.221357,0.615663,False,2021-11-16 01:06:22.121676
LinearRegression(),Trapezoid,all_mix,all_mix,"['spectral_indices_all', 'base_indices']",,88.745800,87.605851,0.352111,0.370502,True,2021-11-16 01:06:22.917534
"RandomForestRegressor(n_jobs=-1, random_state=1)",Trapezoid,all_mix,all_mix,"['spectral_indices_all', 'base_indices']","[0.03864345 0.03845114 0.06357326 0.04817428 0.00789305 0.037191
 0.04790979 0.00411042 0.00603063 0.0486185  0.01476217 0.0176973
 0.00480881 0.00538274 0.08989848 0.03733673 0.04456264 0.02796303
 0.0052189  0.01613349 0.02002496 0.21981549 0.01908259 0.01396166
 0.00909549 0.00475029 0.00952757 0.00956049 0.01348429 0.00587635
 0.0089792  0.03401021 0.01520193 0.01226965]",65.295350,24.288292,0.649344,0.951609,True,2021-11-16 01:06:49.569322
GradientBoostingRegressor(random_state=1),Trapezoid,all_mix,all_mix,"['spectral_indices_all', 'base_indices']","[2.24842129e-02 2.54585942e-02 7.92559972e-02 7.62753255e-02
 1.03601308e-02 4.76313788e-02 6.35079268e-02 3.13067559e-04
 1.29290113e-03 5.29813935e-02 1.63586957e-02 4.40176281e-03
 2.91841481e-03 2.72460706e-04 8.71637739e-02 1.38609452e-02
 6.52700565e-02 3.09958361e-02 4.71896655e-03 1.29182554e-02
 1.89008331e-02 2.73223874e-01 1.83727477e-02 4.06871149e-03
 1.79367055e-03 1.92717658e-04 4.78991794e-03 6.65241849e-04
 1.29852961e-02 0.00000000e+00 3.07685645e-02 1.57291133e-04
 1.45448463e-02 1.09619221e-03]",70.324188,61.555560,0.593323,0.689191,True,2021-11-16 01:07:15.633586
"RandomForestRegressor(max_depth=100, min_samples_split=400, n_estimators=50,
                      n_jobs=-1, random_state=1)",Trapezoid,all_mix,all_mix,"['spectral_indices_all', 'base_indices']","[1.98692504e-02 3.81863646e-02 4.81748902e-02 5.16324505e-02
 1.78088494e-03 4.05394355e-02 5.95431637e-02 1.45491794e-04
 7.41860568e-04 5.51103951e-02 1.19427644e-03 1.48915994e-03
 4.74974389e-04 1.03860017e-03 1.25471295e-01 1.78811163e-02
 7.69531746e-03 4.85960152e-03 1.30842583e-03 1.25667384e-03
 6.02576583e-04 4.08519843e-01 3.87099728e-03 1.23678994e-03
 1.50212560e-03 5.29055641e-04 8.19304088e-04 1.21666481e-03
 7.07767270e-03 2.76183416e-03 5.44812961e-04 7.70731673e-02
 5.74834765e-03 1.01031804e-02]",81.159668,77.976182,0.458300,0.501287,True,2021-11-16 01:07:21.378287
"Lasso(alpha=0, max_iter=50000, random_state=1, selection='random')",Trapezoid,all_mix,all_mix,"['spectral_indices_all', 'base_indices']",,88.928743,87.878359,0.349425,0.366582,True,2021-11-16 01:08:02.978639
LinearRegression(),Trapezoid,Graminor_2019_Trapz,Graminor_2019_Trapz,"['spectral_indices_all', 'base_indices']",,37.943876,35.402348,0.418692,0.504721,True,2021-11-16 01:08:03.068399
"RandomForestRegressor(n_jobs=-1, random_state=1)",Trapezoid,Graminor_2019_Trapz,Graminor_2019_Trapz,"['spectral_indices_all', 'base_indices']","[0.03033665 0.02355926 0.02696932 0.02390669 0.02273412 0.01248838
 0.18148738 0.00904365 0.02611095 0.18543994 0.02173712 0.01795082
 0.00732325 0.00704788 0.02203825 0.02512306 0.03356738 0.04639438
 0.01073619 0.0193127  0.04501239 0.01156622 0.01919249 0.01737617
 0.00932515 0.00673753 0.04047645 0.01412038 0.02646861 0.00727442
 0.01253451 0.01134254 0.01331291 0.01195289]",40.262999,15.011223,0.343748,0.910930,True,2021-11-16 01:08:06.681556
GradientBoostingRegressor(random_state=1),Trapezoid,Graminor_2019_Trapz,Graminor_2019_Trapz,"['spectral_indices_all', 'base_indices']","[0.04628005 0.02506812 0.03982347 0.01617018 0.01640971 0.00921553
 0.14737547 0.01093515 0.03511549 0.28148422 0.01807654 0.01730131
 0.0021193  0.00951066 0.01861892 0.01768026 0.01594821 0.06280407
 0.01480617 0.01700139 0.04456568 0.00416543 0.0110114  0.01717832
 0.00284663 0.0053063  0.03694408 0.00781353 0.00928068 0.00314785
 0.00364574 0.00839135 0.01563246 0.00832631]",40.331865,22.188559,0.342071,0.805331,True,2021-11-16 01:08:10.124198
"RandomForestRegressor(max_depth=100, min_samples_split=400, n_estimators=50,
                      n_jobs=-1, random_state=1)",Trapezoid,Graminor_2019_Trapz,Graminor_2019_Trapz,"['spectral_indices_all', 'base_indices']","[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]",50.522197,50.305735,-0.031492,-0.000060,True,2021-11-16 01:08:11.513282
"Lasso(alpha=0, max_iter=50000, random_state=1, selection='random')",Trapezoid,Graminor_2019_Trapz,Graminor_2019_Trapz,"['spectral_indices_all', 'base_indices']",,37.662867,36.207902,0.427460,0.481941,True,2021-11-16 01:08:17.502412
LinearRegression(),Trapezoid,Graminor_2020_Trapz,Graminor_2020_Trapz,"['spectral_indices_all', 'base_indices']",,43.118321,40.851009,0.808828,0.832083,True,2021-11-16 01:08:17.593735
"RandomForestRegressor(n_jobs=-1, random_state=1)",Trapezoid,Graminor_2020_Trapz,Graminor_2020_Trapz,"['spectral_indices_all', 'base_indices']","[0.01713274 0.00987223 0.66735189 0.00807878 0.00660934 0.00731806
 0.00495839 0.00305161 0.00524556 0.00567263 0.00642935 0.00646569
 0.00795462 0.00415224 0.0072771  0.00877262 0.00877063 0.01435492
 0.00580782 0.00671963 0.01368011 0.00894104 0.00897914 0.0160073
 0.00409402 0.00530506 0.00666745 0.00916939 0.01037598 0.00531448
 0.04615312 0.00476995 0.00750112 0.04104601]",44.454587,16.498747,0.797889,0.972616,True,2021-11-16 01:08:21.719819
GradientBoostingRegressor(random_state=1),Trapezoid,Graminor_2020_Trapz,Graminor_2020_Trapz,"['spectral_indices_all', 'base_indices']","[1.82398100e-02 6.17531018e-03 6.65851893e-01 3.57319377e-03
 2.00284372e-02 5.24820654e-03 5.93273033e-03 8.16400832e-04
 7.76061446e-03 4.63893986e-03 7.27506300e-03 2.00550075e-03
 3.89157846e-03 4.26397626e-04 3.98341949e-03 2.08784704e-03
 6.96567116e-03 8.64235014e-03 6.47184342e-03 2.08291372e-03
 1.67823012e-02 2.63967254e-03 8.51919277e-03 1.31426792e-02
 3.89342539e-03 7.08259736e-04 2.41917515e-03 4.06388917e-03
 8.23991287e-03 7.76751822e-04 6.52190041e-02 5.95222051e-03
 1.33661132e-02 7.21792817e-02]",45.026024,28.078091,0.792586,0.920694,True,2021-11-16 01:08:26.066001
"RandomForestRegressor(max_depth=100, min_samples_split=400, n_estimators=50,
                      n_jobs=-1, random_state=1)",Trapezoid,Graminor_2020_Trapz,Graminor_2020_Trapz,"['spectral_indices_all', 'base_indices']","[0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]",62.198310,60.981132,0.605674,0.625823,True,2021-11-16 01:08:27.502355
"Lasso(alpha=0, max_iter=50000, random_state=1, selection='random')",Trapezoid,Graminor_2020_Trapz,Graminor_2020_Trapz,"['spectral_indices_all', 'base_indices']",,42.898280,41.274275,0.810845,0.828584,True,2021-11-16 01:08:34.446152
LinearRegression(),Trapezoid,Masbasis_2019_Trapz,Masbasis_2019_Trapz,"['spectral_indices_all', 'base_indices']",,44.557589,40.935104,0.708888,0.763921,True,2021-11-16 01:08:34.533917
"RandomForestRegressor(n_jobs=-1, random_state=1)",Trapezoid,Masbasis_2019_Trapz,Masbasis_2019_Trapz,"['spectral_indices_all', 'base_indices']","[0.06965538 0.01082917 0.01503978 0.00934128 0.00288659 0.01067464
 0.04676997 0.00223458 0.00437683 0.03901544 0.01136199 0.01116222
 0.00337303 0.00402043 0.00854127 0.39982123 0.20197522 0.01400424
 0.00302331 0.01098837 0.0082443  0.00717511 0.01721933 0.01498214
 0.00286679 0.00426024 0.00825865 0.0131176  0.00812394 0.00265291
 0.01032441 0.00812431 0.00774346 0.00781184]",49.598436,18.035965,0.639164,0.954190,True,2021-11-16 01:08:37.811223
GradientBoostingRegressor(random_state=1),Trapezoid,Masbasis_2019_Trapz,Masbasis_2019_Trapz,"['spectral_indices_all', 'base_indices']","[0.09961337 0.00534229 0.00470884 0.00691482 0.00505502 0.01170522
 0.01535081 0.00080043 0.00194139 0.09940245 0.00741135 0.01069251
 0.00321462 0.00832477 0.0065386  0.41490121 0.16516127 0.01355564
 0.00096494 0.00438025 0.01452499 0.00330985 0.01180752 0.01612757
 0.00132674 0.00398506 0.00359984 0.00841167 0.00918579 0.00750847
 0.01375936 0.00757173 0.00575018 0.00715144]",49.334602,21.758945,0.645893,0.933341,True,2021-11-16 01:08:40.916991
"RandomForestRegressor(max_depth=100, min_samples_split=400, n_estimators=50,
                      n_jobs=-1, random_state=1)",Trapezoid,Masbasis_2019_Trapz,Masbasis_2019_Trapz,"['spectral_indices_all', 'base_indices']","[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]",84.016163,84.298967,-0.007964,-0.000013,True,2021-11-16 01:08:42.248805
"Lasso(alpha=0, max_iter=50000, random_state=1, selection='random')",Trapezoid,Masbasis_2019_Trapz,Masbasis_2019_Trapz,"['spectral_indices_all', 'base_indices']",,44.472905,41.527321,0.707876,0.756985,True,2021-11-16 01:08:46.073048
LinearRegression(),Trapezoid,Masbasis_2020_Trapz,Masbasis_2020_Trapz,"['spectral_indices_all', 'base_indices']",,65.901259,56.879675,0.484914,0.648803,True,2021-11-16 01:08:46.165818
"RandomForestRegressor(n_jobs=-1, random_state=1)",Trapezoid,Masbasis_2020_Trapz,Masbasis_2020_Trapz,"['spectral_indices_all', 'base_indices']","[0.02010898 0.00964959 0.01131419 0.01192562 0.00871801 0.0255982
 0.03829899 0.02048007 0.00841304 0.03482624 0.01341526 0.01533845
 0.012011   0.01293648 0.01397073 0.09325597 0.01342334 0.050427
 0.05174355 0.03347438 0.03839009 0.13636513 0.02578498 0.08521105
 0.05698421 0.01267644 0.02478819 0.01479282 0.01646224 0.00832868
 0.02302785 0.02010489 0.01657018 0.02118412]",66.438282,25.139938,0.494067,0.931422,True,2021-11-16 01:08:49.379584
GradientBoostingRegressor(random_state=1),Trapezoid,Masbasis_2020_Trapz,Masbasis_2020_Trapz,"['spectral_indices_all', 'base_indices']","[0.02206477 0.00706166 0.01175935 0.00248291 0.00715316 0.01368796
 0.07450002 0.00241517 0.00147828 0.05652134 0.01636796 0.02219875
 0.0012187  0.00260181 0.00597506 0.12234326 0.01181738 0.00510468
 0.04726292 0.06493685 0.05371191 0.12657857 0.03561135 0.05178812
 0.12629573 0.00222475 0.04113511 0.00228644 0.00795406 0.01118429
 0.0029412  0.02064938 0.01601654 0.00267058]",68.405018,30.401044,0.461179,0.899629,True,2021-11-16 01:08:52.372983
"RandomForestRegressor(max_depth=100, min_samples_split=400, n_estimators=50,
                      n_jobs=-1, random_state=1)",Trapezoid,Masbasis_2020_Trapz,Masbasis_2020_Trapz,"['spectral_indices_all', 'base_indices']","[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]",96.521992,96.027839,-0.067240,-0.000065,True,2021-11-16 01:08:53.721009
"Lasso(alpha=0, max_iter=50000, random_state=1, selection='random')",Trapezoid,Masbasis_2020_Trapz,Masbasis_2020_Trapz,"['spectral_indices_all', 'base_indices']",,61.640637,58.123998,0.555763,0.633320,True,2021-11-16 01:08:57.517133
LinearRegression(),Trapezoid,Robot_2020_Trapz,Robot_2020_Trapz,"['spectral_indices_all', 'base_indices']",,57.785699,33.744915,0.646068,0.884585,True,2021-11-16 01:08:57.596919
"RandomForestRegressor(n_jobs=-1, random_state=1)",Trapezoid,Robot_2020_Trapz,Robot_2020_Trapz,"['spectral_indices_all', 'base_indices']","[0.00872844 0.00540416 0.0080714  0.00338366 0.00579509 0.00604062
 0.16596811 0.00157087 0.00101184 0.19269464 0.00699153 0.01966049
 0.00104823 0.00083985 0.00162343 0.06836089 0.01114753 0.05295795
 0.00196581 0.03315135 0.00103937 0.1281486  0.01232482 0.00653435
 0.00802191 0.00110297 0.00159604 0.00115772 0.00395823 0.00100745
 0.03553869 0.1357899  0.01907995 0.0482841 ]",48.243725,17.300497,0.749928,0.969641,True,2021-11-16 01:08:59.460037
GradientBoostingRegressor(random_state=1),Trapezoid,Robot_2020_Trapz,Robot_2020_Trapz,"['spectral_indices_all', 'base_indices']","[2.28309631e-03 1.19766841e-02 8.08563562e-03 3.38316193e-03
 1.06389235e-02 1.24688416e-02 2.84231108e-02 9.96173564e-04
 6.14699844e-04 3.02444867e-01 6.28098367e-03 1.27880703e-02
 2.91655892e-04 1.70803615e-02 4.29345727e-03 7.58614444e-02
 8.67122614e-03 1.28334568e-02 1.80366930e-03 5.05635502e-02
 2.45588171e-03 2.85291905e-01 1.71867717e-03 1.35238647e-02
 2.41357575e-02 2.93836424e-05 4.41536553e-07 3.68429368e-03
 5.33679064e-03 1.36875806e-03 1.16436750e-02 5.12981486e-02
 7.39974181e-03 2.03296105e-02]",50.052406,2.862055,0.736534,0.999168,True,2021-11-16 01:09:00.784751
"RandomForestRegressor(max_depth=100, min_samples_split=400, n_estimators=50,
                      n_jobs=-1, random_state=1)",Trapezoid,Robot_2020_Trapz,Robot_2020_Trapz,"['spectral_indices_all', 'base_indices']","[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]",99.433897,99.446425,-0.032734,-0.000109,True,2021-11-16 01:09:02.159646
"Lasso(alpha=0, max_iter=50000, random_state=1, selection='random')",Trapezoid,Robot_2020_Trapz,Robot_2020_Trapz,"['spectral_indices_all', 'base_indices']",,50.192664,37.365283,0.734113,0.858630,True,2021-11-16 01:09:03.676628
LinearRegression(),Trapezoid,Staur_2019_Trapz,Staur_2019_Trapz,"['spectral_indices_all', 'base_indices']",,294182668739.205017,64.537070,-58456457133672857600.000000,0.537987,True,2021-11-16 01:09:03.778114
